# nbody-bodies-v1
# seed=1234567, n=1000, total_mass=1.9890000000000001e+31, radius=299200000000.0
mass,x,y,z,vx,vy,vz
1.989e+28,-163600511132.73203,-59184996925.90792,-120708398268.63583,-61173.80798614454,-22130.564339549106,-45135.509216164144
1.989e+28,102919320969.63054,-161543297778.71613,98664943800.07074,37494.1476858017,-58851.22645099751,35944.25166624237
1.989e+28,81286459240.26608,-89450998097.3732,9663581863.40832,70144.96537621312,-77190.43519735194,8339.047137179236
1.989e+28,58866116545.5275,-168631053187.8981,229436477515.53415,13679.732925524782,-39187.700937878115,53318.10419935277
1.989e+28,192237061409.07193,-125565863326.40707,18451930454.074673,63352.91244111863,-41381.00679755776,6080.947793615394
1.989e+28,-133320366113.16281,155160474666.58142,42623203888.63441,-50852.16165550023,59182.59730544003,16257.696536629792
1.989e+28,-20544103346.632294,78441310588.40767,-152332988743.40158,-10441.379149022907,39867.17993871904,-77422.04493117626
1.989e+28,-18187510002.073376,242358881699.99005,114684508916.77835,-4756.575476857647,63384.064842377935,29993.4143061267
1.989e+28,-9756409206.189692,179823983657.7676,21390225236.91644,-4602.747557518057,84834.9412239551,10091.192864431812
1.989e+28,197796364309.2183,24619502923.17217,-176289549657.71356,52502.281000347124,6534.90303057614,-46793.59757636643
1.989e+28,-63234971535.57057,64725120723.73263,-65323576874.8863,-61796.420981930736,63252.67033764912,-63837.51203770611
1.989e+28,165472415414.74792,-104465809439.43729,80099964829.11334,62006.84795253728,-39146.07486640095,30015.554723810168
1.989e+28,-57957099577.75601,282142384614.5134,31097861170.66663,-13542.117279289025,65924.71482776616,7266.251868646757
1.989e+28,140340885012.32703,194427655605.40445,50900741420.78583,42131.77112376209,58369.17364014785,15280.923925924913
1.989e+28,-125425304957.95602,-153134953563.47934,107484011460.57278,-42749.00956436105,-52193.35601151282,36634.03517722487
1.989e+28,-139844284666.77365,-149094571298.3846,-115170336007.08759,-44832.92908392467,-47798.4950028265,-36922.66379767424
1.989e+28,-168461160443.209,74842735497.82281,173336031324.3672,-48222.7552469662,21424.06538355547,49618.20868409186
1.989e+28,13483789667.24755,-197907240852.45206,149540785195.38907,3967.862251954266,-58237.97980728684,44005.22785857931
1.989e+28,189195106935.97528,-174685839158.1889,-75688128723.96677,49574.15145380933,-45772.33728457044,-19832.30336864421
1.989e+28,140314393201.75183,116072003674.6554,215320078562.886,34138.92042131527,28240.67300703832,52388.03275584377
1.989e+28,162227961510.84036,222968066451.5762,90938021102.69286,37780.28992410816,51925.68602790135,21178.006370713254
1.989e+28,139858814233.43317,-126607322938.12297,-211420967125.29178,33784.570165032485,-30583.513871858915,-51071.26452739488
1.989e+28,9467470844.444994,112039543037.15897,-52577132522.813126,7888.004532347196,93347.88961064155,-43805.64423719453
1.989e+28,-213546948066.11655,1058596018.184572,-17425707012.42702,-78451.79644304031,388.9016447489393,-6401.768003688454
1.989e+28,270333797922.3716,30895084178.720367,-71002375805.7608,66051.92200325592,7548.740505775976,-17348.342770350533
1.989e+28,-76661848719.62477,127225048358.7421,23536419601.111282,-47892.637241808356,79480.77421666677,14703.80932306491
1.989e+28,-197466440676.26483,116769094994.31583,115909416599.1074,-55213.32996495362,32649.652009477475,32409.278471898993
1.989e+28,105020729523.003,62540785416.616516,110097543905.895,57348.48757423458,34151.538192868065,60120.774796731996
1.989e+28,-244200696894.22488,-94687073725.97592,-125975694487.73932,-56786.025189175176,-22018.375140106797,-29294.17913783922
1.989e+28,-227901675744.65955,-21062270809.033398,82829483537.58305,-69149.05647747418,-6390.633807140119,25131.805707113428
1.989e+28,259485660355.38757,36742555901.305046,5843054623.78896,70442.50837690556,9974.492610966598,1586.2126011867108
1.989e+28,38958859259.70541,-231149074830.2901,83358996696.09721,11438.695994630658,-67867.59280599673,24475.003625434372
1.989e+28,151546217372.10825,-48076721915.01399,7384984619.779169,86958.04279348938,-27586.684208628205,4237.544293297619
1.989e+28,162043672335.9527,-8841461383.57712,35315880361.79267,87229.54064592201,-4759.436786455595,19010.850451961902
1.989e+28,147806374231.35797,-125800946446.16776,-35227367960.31489,61466.22068392486,-52315.12359814225,-14649.524991210828
1.989e+28,195044858611.53787,-203801701986.6374,96893375832.25583,43625.070468488695,-45583.686102039355,21671.836821039244
1.989e+28,108835189335.77814,-263077050997.3754,-54939442888.41949,25397.825071413852,-61391.77009120412,-12820.691253599076
1.989e+28,-115883485125.34174,-102097746907.87282,-239184221941.0994,-27792.521855332277,-24486.266177170004,-57363.93506424626
1.989e+28,-8035670776.1158905,-293306035236.7136,22307596167.734413,-1834.1652953436567,-66947.9581399746,5091.773898329944
1.989e+28,168814668630.45615,-42353316360.67891,115740291680.29958,64366.17347973353,-16148.602076050105,44129.812612415946
1.989e+28,58744301323.55436,-52275684041.50579,-120692935326.37709,39148.42064883173,-34837.59994506414,-80432.2750469878
1.989e+28,-41893264900.45825,160372156303.06335,-99050018831.28203,-17989.171006550027,68864.58124664852,-42532.55818546723
1.989e+28,47795575124.64272,195734810671.12073,220008269993.3412,10687.20359622002,43766.766422511646,49194.369314298674
1.989e+28,-196222568510.10938,-119572585272.06662,13028080194.78747,-64750.3186388178,-39457.04643263111,4299.058718218232
